No.,캠퍼스,과목명,개설학과,대표강사,강의실 / 강의시간
835,서울,조직행동론,경영경제대학경영학부(서울),김효선,"310관 819호 <강의실> 수7,8,9"
836,서울,조직행동론,경영경제대학경영학부(서울),차운아,310관 922호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
837,서울,조직행동론,경영경제대학경영학부(서울),차운아,310관 921호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
838,서울,조직행동론,경영경제대학경영학부(서울),공혜원,"310관 804호 <강의실> 월4,5,6"
839,서울,조직행동론,경영경제대학경영학부(서울),황성주,310관 721호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
840,서울,조직행동론,경영경제대학경영학부(서울),이수연,"310관 721호 <강의실> 수4,5,6"
841,서울,주거와행태,공과대학건축학부,손세관,"310관 521호 <강의실> 월1,2,3"
842,서울,중국경제의 이해,경영전문대학원CAU-Leader MBA,전병서,310관 903호 <첨단강의실> 목(19:00~20:15) / 목(20:30~21:45)
843,서울,중국고대의문명과동아시아의문화,인문대학역사학과,이춘복,"310관 705호 <강의실> 화7,8,9"
844,서울,중국문학과예술,대학(전체),유봉구,"310관 B601호 <대형강의실> 목4,5,6"
845,서울,중국어(초급),대학(전체),나상진,"310관 920호 <강의실> 토5,6,7"
846,서울,중급재무회계(1),경영경제대학경영학부(서울),박선영,"310관 311호 <강의실> 화7,8,9"
847,서울,중급재무회계(Ⅰ),경영경제대학경영학부(서울),전영순,310관 603호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
848,서울,중급재무회계(Ⅰ),경영경제대학경영학부(서울),정도진,310관 601호 <강의실> 월(16:30~17:45) / 수(16:30~17:45)
849,서울,중급재무회계(Ⅰ),경영경제대학경영학부(서울),강선민,"310관 920호 <강의실> 금4,5,6"
850,서울,중급재무회계(Ⅰ),경영경제대학경영학부(서울),모경원,310관 818호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
851,서울,중급재무회계(Ⅰ),경영경제대학경영학부(서울),육지훈,310관 505호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
852,서울,중급재무회계(Ⅱ),경영경제대학경영학부(서울),황인태,"310관 926호 <강의실> 금1,2,3"
853,서울,중급재무회계(Ⅱ),경영경제대학경영학부(서울),박재환,310관 920호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
854,서울,중앙인과한국사회,대학(전체),오창은,"310관 B601호 <대형강의실> 화7,8,9"
855,서울,지능형 사물 인터넷,창의ICT공과대학전자전기공학부,박세현,"310관 617호 <강의실> / 619호 <강의실> 월5,6 / 수6"
856,서울,지반내진해석,대학원토목공학과.,조성호,"310관 422호 (수10,11,12)"
857,서울,지식경영론,경영경제대학지식경영학부,이한희,"310관 412호 <강의실> 목11,12,13"
858,서울,지식경영론,경영경제대학지식경영학부,권문주,"310관 721호 <강의실> 토1,2,3"
859,서울,지식경영론,경영경제대학지식경영학부,엄혜미,"310관 305호 <강의실> 화11,12,13"
860,서울,지식경영론,경영경제대학지식경영학부,이진실,"310관 305호 <강의실> 토5,6,7"
861,서울,차세대융합 반도체공정,창의ICT공과대학전자전기공학부,권혁인,"310관 617호 <강의실> 화5,6 / 목6"
862,서울,차세대융합 반도체공정,창의ICT공과대학전자전기공학부,김창일,"310관 613호 <강의실> / 617호 <강의실> 월2 / 수1,2"
863,서울,창업투자와 M&A(종합설계),대학(전체)창업학융합전공,함성훈,"310관 601호 <강의실> 목4,5,6"
864,서울,창의ICT공학설계입문,창의ICT공과대학전자전기공학부,김호성,"310관 619호 <강의실> 월9,10,11,12"
865,서울,창의ICT공학설계입문,창의ICT공과대학전자전기공학부,백광현,"310관 723호 <강의실> 목7,8,9,10"
866,서울,창의ICT공학설계입문,창의ICT공과대학전자전기공학부,김호성,"310관 619호 <강의실> 화9,10,11,12"
867,서울,창의와소통,대학(전체),고혜원,"310관 502호 <강의실> 수7,8"
868,서울,창의와소통,대학(전체),유경애,"310관 704호 <강의실> 수7,8"
869,서울,창의와소통,대학(전체),황희선,"310관 705호 <강의실> 수7,8"
870,서울,창의와소통,대학(전체),황희선,"310관 420호 <강의실> 수10,11"
871,서울,창의와소통,대학(전체),고혜원,"310관 601호 <강의실> 수1,2"
872,서울,창의와소통,대학(전체),이정환,"310관 502호 <강의실> 수1,2"
873,서울,창의와소통,대학(전체),고혜원,"310관 928호 <강의실> 목5,6"
874,서울,창의와소통,대학(전체),양선진,"310관 702호 <강의실> 목5,6"
875,서울,창의와소통,대학(전체),김진,"310관 502호 <강의실> 목5,6"
876,서울,창의와소통,대학(전체),최윤경,"310관 925호 <강의실> 금1,2"
877,서울,창의와소통,대학(전체),홍경남,"310관 802호 <강의실> 금1,2"
878,서울,창의와소통,대학(전체),유경애,"310관 803호 <강의실> 금1,2"
879,서울,창의와소통,대학(전체),한수영,"310관 705호 <강의실> 금1,2"
880,서울,창의와소통,대학(전체),최윤경,"310관 925호 <강의실> 금3,4"
881,서울,창의와소통,대학(전체),황희선,"310관 705호 <강의실> 금3,4"
882,서울,창의와소통,대학(전체),유경애,"310관 803호 <강의실> 금3,4"
883,서울,창의와소통,대학(전체),박영선,"310관 721호 <강의실> 금3,4"
884,서울,창의와소통,대학(전체),박영선,"310관 705호 <강의실> 금5,6"
885,서울,창의와소통,대학(전체),홍경남,"310관 802호 <강의실> 금5,6"
886,서울,창의와소통,대학(전체),고혜원,"310관 701호 <강의실> 금5,6"
887,서울,창의적설계,소프트웨어대학소프트웨어학부,이재성,"310관 726호 <강의실> 화7,8,9"
888,서울,창의적설계,소프트웨어대학소프트웨어학부,이재성,"310관 620호 <강의실> 수7,8,9"
889,서울,창의적설계,소프트웨어대학소프트웨어학부,이재성,"310관 726호 <강의실> 금5,6,7"
890,서울,창의적설계,소프트웨어대학소프트웨어학부,손용석,"310관 726호 <강의실> / 727호 <강의실> 월3,4 / 수4"
891,서울,창의적설계,소프트웨어대학소프트웨어학부,손용석,"310관 622호 <강의실> 금3,4,5"
892,서울,창의적설계,소프트웨어대학소프트웨어학부,손용석,"310관 727호 <강의실> 금7,8,9"
893,서울,책읽기와상상력,대학(전체),한수영,"310관 B603호 <대형강의실> 수4,5,6"
894,서울,철근콘크리트공학(1),공과대학사회기반시스템공학부,최성철,"310관 414호 <강의실> 월3 / 수3,4"
895,서울,철근콘크리트공학(1),공과대학사회기반시스템공학부,최성철,"310관 523호 <강의실> 월6 / 수5,6"
896,서울,철학의세계,대학(전체),김선규,"310관 B502호 <대형강의실> 수7,8,9"
897,서울,최고경영자과정(AMP),경영전문대학원최고경영자(AMP)과정,추후배정,"310관 901호 <첨단강의실> 수10,11,12,13"
898,서울,취업역량개발,대학(전체),신상진,"310관 B601호 <대형강의실> 금5,6"
899,서울,취업역량개발,대학(전체),신상진,"310관 B601호 <대형강의실> 금7,8"
900,서울,취업역량개발,대학(전체),신상진,"310관 B501호 <대형강의실> 월3,4"
901,서울,친환경건축계획,공과대학건축학부,문진우,"310관 521호 <강의실> 화5,6 / 금5"
902,서울,카피라이팅,경영경제대학광고홍보학과,조문형,"310관 703호 <강의실> 목4,5,6"
903,서울,카피라이팅,경영경제대학광고홍보학과,조문형,"310관 513호 <강의실> 목7,8,9"
904,서울,캡스톤디자인(1),공과대학기계공학부,김석민,"310관 514호 (토1,2,3,4,5,6)"
905,서울,캡스톤디자인(1),공과대학기계공학부,남우철,"310관 519호 <강의실> 토1,2,3,4,5,6"
906,서울,캡스톤디자인(1),공과대학기계공학부,석종원,"310관 518호 (토1,2,3,4,5,6)"
907,서울,캡스톤디자인(1),공과대학기계공학부,윤기봉,"310관 520호 (토1,2,3,4,5,6)"
908,서울,캡스톤디자인(1),공과대학기계공학부,이상민,"310관 414호 (토1,2,3,4,5,6)"
909,서울,캡스톤디자인(1),공과대학기계공학부,이영석,"310관 521호 (토1,2,3,4,5,6)"
910,서울,캡스톤디자인(1),공과대학기계공학부,인정빈,"310관 418호 (토1,2,3,4,5,6)"
911,서울,캡스톤디자인(1),공과대학기계공학부,조성욱,"310관 517호 <강의실> 토1,2,3,4,5,6"
912,서울,캡스톤디자인(1),공과대학기계공학부,최승태,"310관 315호 (토1,2,3,4,5,6)"
913,서울,캡스톤디자인(1),공과대학기계공학부,최영식,"310관 523호 (토1,2,3,4,5,6)"
914,서울,캡스톤디자인(1),공과대학기계공학부,이성혁,"310관 316호 (토1,2,3,4,5,6)"
915,서울,커리어 관리,경영경제대학지식경영학부,박찬균,"310관 818호 <강의실> 수11,12,13"
916,서울,커리어 관리,경영경제대학지식경영학부,박찬균,"310관 605호 <강의실> 토8,9,10"
917,서울,커리어 관리,경영경제대학지식경영학부,정경균,"310관 721호 <강의실> 금11,12,13"
918,서울,컨테이너물류,경영경제대학국제물류 학과,셀리마틴,310관 505호 <강의실> 화(09:00~10:15) / 목(09:00~10:15)
919,서울,컴파일러,소프트웨어대학소프트웨어학부,김효수,"310관 613호 <강의실> 화1,2 / 목2"
920,서울,컴파일러,소프트웨어대학소프트웨어학부,김효수,"310관 312호 <강의실> 금1,2,3"
921,서울,컴퓨터구조,창의ICT공과대학전자전기공학부,김준성,"310관 616호 <강의실> / 723호 <강의실> 목6 / 화5,6"
922,서울,컴퓨터그래픽스,소프트웨어대학소프트웨어학부,윤경현,"208관(제2공학관) 415호 <데이터사이언스&딥러닝실험실> / 310관 421호 <강의실> 목3 / 화3,4"
923,서울,컴퓨터시스템및어셈블리언어,소프트웨어대학소프트웨어학부,최광남,"310관 620호 <강의실> 화7,8,9"
924,서울,컴퓨팅적사고와문제해결,대학(전체),김소언,"310관 B311호  수1,2"
925,서울,컴퓨팅적사고와문제해결,대학(전체),김영민,"310관 B310호  수1,2"
926,서울,컴퓨팅적사고와문제해결,대학(전체),김소언,"310관 B310호  수3,4"
927,서울,컴퓨팅적사고와문제해결,대학(전체),전주현,"310관 B311호  수3,4"
928,서울,컴퓨팅적사고와문제해결,대학(전체),전주현,"310관 B311호  수5,6"
929,서울,컴퓨팅적사고와문제해결,대학(전체),이민정,"310관 607호 <컴퓨터실습실-1> 목1,2"
930,서울,컴퓨팅적사고와문제해결,대학(전체),전하리,"310관 717호 <컴퓨터실습실-2> 목1,2"
931,서울,컴퓨팅적사고와문제해결,대학(전체),전주현,"310관 B311호  목3,4"
932,서울,컴퓨팅적사고와문제해결,대학(전체),전하리,"310관 717호 <컴퓨터실습실-2> 목3,4"
933,서울,컴퓨팅적사고와문제해결,대학(전체),전주현,"310관 607호 <컴퓨터실습실-1> 목5,6"
934,서울,컴퓨팅적사고와문제해결,대학(전체),전하리,"310관 607호 <컴퓨터실습실-1> 목7,8"
935,서울,컴퓨팅적사고와문제해결,대학(전체),신안나,"310관 717호 <컴퓨터실습실-2> 월7,8"
936,서울,컴퓨팅적사고와문제해결,대학(전체),이민정,"310관 B310호  화3,4"
937,서울,콘텐츠 프로듀싱,대학(전체)게임·인터렉티브미디어융합전공,이지은,"310관 311호 <강의실> 화10,11,12"
938,서울,토목유체역학,공과대학사회기반시스템공학부,조원철,"310관 418호 <강의실> 월7,8,9"
939,서울,토목유체역학,공과대학사회기반시스템공학부,조원철,"310관 418호 <강의실> 수7,8,9"
940,서울,토질역학(1),공과대학사회기반시스템공학부,한중근,"310관 418호 <강의실> 월1,2"
941,서울,토질역학(1),공과대학사회기반시스템공학부,한중근,"310관 421호 <강의실> 월5,6"
942,서울,통계수학(1),경영경제대학응용통계학과,임예지,310관 503호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
943,서울,통계수학(1),경영경제대학응용통계학과,김용희,"310관 920호 <강의실> 금7,8,9"
944,서울,통계적품질관리,경영경제대학응용통계학과,이재헌,310관 611호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
945,서울,통계프로그래밍(1),경영경제대학응용통계학과,곽화륜,"310관 410호 <응용통계학과 실습실> 금1,2,3"
946,서울,통계프로그래밍(1),경영경제대학응용통계학과,곽화륜,"310관 410호 <응용통계학과 실습실> 금7,8,9"
947,서울,통계학,대학원경영학과,박정수,"310관 311호 <강의실> 수11,12,13"
948,서울,통계학,공과대학기계공학부,김석민,310관 B501호 <대형강의실> 월1
949,서울,통합적마케팅커뮤니케이션,경영경제대학광고홍보학과,조정식,310관 802호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
950,서울,통합적마케팅커뮤니케이션,경영경제대학광고홍보학과,조정식,310관 702호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
951,서울,투자론,경영경제대학지식경영학부,이윤규,"310관 311호 <강의실> 월11,12,13"
952,서울,투자론,경영경제대학경영학부(서울),오규택,310관 927호 <강의실> 월(09:00~10:15) / 수(09:00~10:15)
953,서울,투자론,경영경제대학지식경영학부,조인갑,"310관 311호 <강의실> 금11,12,13"
954,서울,투자론,경영경제대학경영학부(서울),오규택,310관 920호 <강의실> 화(16:30~17:45) / 목(16:30~17:45)
955,서울,투자론,경영경제대학지식경영학부,양태헌,"310관 611호 <강의실> 화11,12,13"
956,서울,투자론,경영경제대학경영학부(서울),오규택,310관 721호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
957,서울,투자론,경영경제대학지식경영학부,양태헌,"310관 305호 <강의실> 토1,2,3"
958,서울,파생상품,대학(전체)금융공학융합전공,유시용,310관 932호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
959,서울,파생상품론,경영경제대학경영학부(서울),설홍기,310관 804호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
960,서울,파이썬 기초 및 머신러닝 실습,자연과학대학수학과,이지훈,"310관 B310호  금1,2,3"
961,서울,파이썬을이용한딥러닝,대학원통계학과,곽일엽,"310관 410호 (수1,2,3)"
962,서울,퍼블릭스피치와프리젠테이션,경영경제대학광고홍보학과,김현희,"310관 611호 <강의실> 목4,5,6"
963,서울,폐기물공학,공과대학사회기반시스템공학부,오재일,"310관 422호 <강의실> 월4,5,6"
964,서울,표본론,경영경제대학응용통계학과,김용희,310관 311호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
965,서울,피지컬컴퓨팅 제작실습,대학(전체)테크놀로지아트융합전공,임양규,"310관 B310호  금7,8,9"
966,서울,한국경제경영의이해(1),경영경제대학경영학부(서울),김화동,"310관 305호 <강의실> 금7,8,9"
967,서울,한국경제경영의이해(1),경영경제대학경영학부(서울),이창구,"310관 505호 <강의실> 월7,8,9"
968,서울,한국경제경영의이해(1),경영경제대학경영학부(서울),조태형,"310관 B602호 <대형강의실> 금7,8,9"
969,서울,한국경제경영의이해(1),경영경제대학경영학부(서울),손우식,"310관 305호 <강의실> 목4,5,6"
970,서울,한국경제경영의이해(1),경영경제대학경영학부(서울),손우식,"310관 B603호 <대형강의실> 금7,8,9"
971,서울,한국경제론,경영경제대학경제학부(서울),여미영,"310관 721호 <강의실> 수7,8,9"
972,서울,한국사,대학(전체),차인배,"310관 311호 <강의실> 월7,8"
973,서울,한국사,대학(전체),김선주,"310관 420호 <강의실> 화1,2"
974,서울,한국사,대학(전체),한미라,"310관 616호 <강의실> 화3,4"
975,서울,한국사,대학(전체),김선주,"310관 418호 <강의실> 화3,4"
976,서울,한국사,대학(전체),박우현,"310관 420호 <강의실> 화5,6"
977,서울,한국사,대학(전체),박우현,"310관 612호 <강의실> 화7,8"
978,서울,한국사,대학(전체),이혜영,"310관 418호 <강의실> 수1,2"
979,서울,한국사,대학(전체),김엘리,"310관 726호 <강의실> 수3,4"
980,서울,한국사,대학(전체),김상규,"310관 801호 <강의실> 수10,11"
981,서울,한국사,대학(전체),김인식,"310관 922호 <강의실> 목1,2"
982,서울,한국사,대학(전체),이선희,"310관 801호 <강의실> 목3,4"
983,서울,한국사,대학(전체),이혜영,"310관 922호 <강의실> 목3,4"
984,서울,한국사,대학(전체),이선희,"310관 819호 <강의실> 목7,8"
985,서울,한국사,대학(전체),김선주,"310관 727호 <강의실> 목7,8"
986,서울,한국사,대학(전체),은희녕,"310관 723호 <강의실> 금5,6"
987,서울,한국사,대학(전체),한미라,"310관 801호 <강의실> 토1,2"
988,서울,한국사,대학(전체),김선주,"310관 801호 <강의실> 토3,4"
989,서울,한국사,대학(전체),차인배,"310관 420호 <강의실> 화10,11"
990,서울,한국어바로알기(A BASIC COURSE IN KOREAN ORTHOGRAPHY),대학(전체),황희선,"310관 523호 <강의실> 목7,8,9"
991,서울,항공운송개론,경영경제대학국제물류 학과,폴린라이,310관 605호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
992,서울,항만공학및설계,공과대학사회기반시스템공학부,조원철,"310관 418호 <강의실> 화7,8,9"
993,서울,해상운송론,경영경제대학국제물류 학과,박근식,"310관 420호 (월13:30~14:45, 수13:30~14:45)"
994,서울,행정통계분석,사회과학대학공공인재학부,홍준현,"310관 908호 (월1,2,3)"
995,서울,행태재무론,경영경제대학경영학부(서울),여은정,310관 603호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
996,서울,혁신경영전략,경영전문대학원CAU-Leader MBA,임성준,310관 903호 <첨단강의실> 월(19:00~20:15) / 월(20:30~21:45)
997,서울,현대미술비평,대학(전체),권현진,"310관 721호 <강의실> 월4,5,6"
998,서울,현대사회아동,대학(전체),이주리,"310관 803호 <강의실> 토8,9"
999,서울,현대사회아동,대학(전체),홍주란,"310관 804호 <강의실> 토8,9"
1000,서울,현대사회아동,대학(전체),이주리,"310관 803호 <강의실> 토10,11"
1001,서울,현대사회아동,대학(전체),홍주란,"310관 804호 <강의실> 토10,11"
1002,서울,현대사회와법,대학(전체),변용완,"310관 B602호 <대형강의실> 목4,5,6"
1003,서울,현대사회의쟁점,대학(전체),이상훈,"310관 B502호 <대형강의실> 금1,2,3"
1004,서울,현대사회의쟁점,대학(전체),오형석,"310관 B602호 <대형강의실> 금4,5,6"
1005,서울,협상과전략적의사결정,경영전문대학원CAU-Leader MBA,전병준,310관 903호 <첨단강의실> 토(12:00~13:15) / 토(13:30~14:45)
1006,서울,호스피탈리티 보안론,보안대학원산업융합보안학과,이승훈,310관 802호 <강의실> 토(14:30~15:50)
1007,서울,홍보관리론,경영경제대학광고홍보학과,성민정,310관 928호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
1008,서울,홍보캠페인사례,경영경제대학광고홍보학과,이혁,"310관 311호 <강의실> 화4,5,6"
1009,서울,홍보학개론,경영경제대학광고홍보학과,김현희,"310관 505호 <강의실> 화4,5,6"
1010,서울,화공기초설계,공과대학화학신소재공학부,우상혁,"310관 419호 <강의실> 화7,8 / 목7"
1011,서울,화공기초설계,공과대학화학신소재공학부,조창신,"310관 420호 <강의실> 화7,8 / 목7"
1012,서울,화공양론(1),공과대학화학신소재공학부,박주현,"310관 316호 <강의실> 월5,6 / 수6"
1013,서울,화공양론(1),공과대학화학신소재공학부,강은아,"310관 414호 <강의실> 월5,6 / 수6"
1014,서울,화공열역학,공과대학화학신소재공학부,안상현,"310관 316호 <강의실> 월3,4 / 수3"
1015,서울,화공열역학,공과대학화학신소재공학부,안상현,"310관 312호 <강의실> 월6 / 수5,6"
1016,서울,화공유체역학,공과대학화학신소재공학부,장석태,"310관 315호 <강의실> 화7,8 / 목7"
1017,서울,화공유체역학,공과대학화학신소재공학부,이평수,"310관 316호 <강의실> 화7,8 / 목7"
1018,서울,화물운송론,경영경제대학국제물류 학과,이충배,310관 412호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
1019,서울,화물운송론,경영경제대학국제물류 학과,셀리마틴,310관 605호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
1020,서울,화학공학특론I,대학원화학신소재공학과,김주헌,"310관 321호 (수10,11,12)"
1021,서울,확률및통계,소프트웨어대학소프트웨어학부,권준석,"310관 726호 (화2, 목1,2)"
1022,서울,확률및통계,소프트웨어대학소프트웨어학부,권준석,"310관 727호 <강의실> / 728호 <강의실> 화3,4 / 목3"
1023,서울,확률변수론,창의ICT공과대학전자전기공학부,강훈,"310관 616호 <강의실> / 723호 <강의실> 수3 / 월3,4"
1024,서울,확률변수론,창의ICT공과대학전자전기공학부,이정륜,"310관 616호 <강의실> / 723호 <강의실> 월4 / 수3,4"
1025,서울,확률변수론,창의ICT공과대학전자전기공학부,유성진,"207관(봅스트홀) 234호 <강의실> / 310관 616호 <강의실> 수1,2 / 월1"
1026,서울,확률변수론,창의ICT공과대학전자전기공학부,정진곤,"310관 617호 <강의실> 금2,3,4"
1027,서울,환경공학개론,공과대학사회기반시스템공학부,오재일,"310관 414호 <강의실> 목7,8,9"
1028,서울,환경과인간,대학(전체),김양지,"310관 412호 <강의실> 화7,8,9"
1029,서울,환경과인간,대학(전체),김양지,"310관 B502호 <대형강의실> 월4,5,6"
1030,서울,환경에너지융합요소설계,창의ICT공과대학융합공학부,백태종,"310관 729호 <강의실> 화1,2,3 / 목1,2,3"
1031,서울,회계학원론,경영경제대학경영학부(서울),나영,310관 921호 <강의실> 화(09:00~10:15) / 목(09:00~10:15)
1032,서울,회계학원론,경영경제대학경영학부(서울),박수연,"310관 612호 <강의실> 월1,2,3"
1033,서울,회계학원론,경영경제대학경영학부(서울),최국현,310관 920호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
1034,서울,회계학원론,경영경제대학경영학부(서울),최국현,310관 921호 <강의실> 화(16:30~17:45) / 목(16:30~17:45)
1035,서울,회계학원론,경영경제대학경영학부(서울),모경원,310관 310호 <강의실> 월(09:00~10:15) / 수(09:00~10:15)
1036,서울,회계학원론,경영경제대학경영학부(서울),김창수,310관 927호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
1037,서울,회계학원론,경영경제대학경영학부(서울),육지훈,"310관 311호 (월10:30~11:45, 수10:30~11:45)"
1038,서울,회계학원론,경영경제대학경영학부(서울),김보영,"310관 803호 (월10:30~11:45, 수10:30~11:45)"
1039,서울,회계학원론,경영경제대학경영학부(서울),김보영,310관 505호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
1040,서울,회계학원론,경영경제대학경영학부(서울),윤나영,"310관 611호 <강의실> 화4,5,6"
1041,서울,회계학원론,경영경제대학경영학부(서울),김연정,"310관 920호 <강의실> 월1,2,3"
1042,서울,회귀분석,경영경제대학응용통계학과,성병찬,310관 704호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
1043,서울,회귀분석,경영경제대학응용통계학과,김원국,310관 602호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
1044,서울,회로및시스템,공과대학에너지시스템 공학부,김문겸,310관 419호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
1045,서울,회로이론,창의ICT공과대학전자전기공학부,심귀보,"310관 613호 <강의실> / 617호 <강의실> 월3,4 / 수4"
1046,서울,회로이론,창의ICT공과대학전자전기공학부,김정필,"310관 616호 <강의실> 화5,6 / 목5"
1047,서울,회로이론,창의ICT공과대학전자전기공학부,권혁인,"310관 616호 <강의실> / 619호 <강의실> 수5 / 금5,6"
1048,서울,회로이론,창의ICT공과대학전자전기공학부,이우주,"310관 617호 <강의실> / 619호 <강의실> 금5,6 / 수5"
1049,서울,회로이론,공과대학에너지시스템 공학부,신종원,310관 420호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
